word1	word2	label	fold
benzene	tent	False	test
trait	maker	False	test
vicar	clergyman	True	test
apprehension	bird	False	test
bingo	fluid	False	test
asylum	shelter	True	test
wader	bird	True	test
liquid	road	False	test
housewife	hawk	False	test
pheasant	vertebrate	True	test
sweater	commodity	True	test
spaghetti	commodity	False	test
tumor	illness	True	test
molecule	monoclonal	False	test
barrier	gate	False	test
highway	road	True	test
colt	male	True	test
leader	statesman	False	test
vertebrate	art	False	test
official	cardinal	False	test
leukaemia	cancer	True	test
midwife	alcohol	False	test
ecologist	scientist	True	test
electrician	granny	False	test
joker	entertainer	True	test
bomber	airplane	True	test
equipment	princess	False	test
entertainer	biologist	False	test
word	trait	False	test
musician	piper	False	test
deer	animal	True	test
art	beard	False	test
psychotherapy	dinner	False	test
hen	bird	True	test
solution	batsman	False	test
covenant	vehicle	False	test
barrier	fender	False	test
vole	animal	True	test
waiter	waitress	False	test
fruit	illness	False	test
tortoise	animal	True	test
buggy	garment	False	test
tumor	mesothelioma	False	test
loo	room	True	test
playlist	list	True	test
bear	carnivore	True	test
nursing	work	True	test
bee	animal	True	test
gymnasium	school	True	test
courthouse	building	True	test
physician	adult	True	test
dryer	parent	False	test
jigsaw	handgun	False	test
housing	supper	False	test
organ	penis	False	test
condom	contraceptive	True	test
pennant	signal	True	test
aircraft	letter	False	test
spaghetti	food	True	test
panda	vertebrate	True	test
dog	annals	False	test
farmhouse	bargain	False	test
panda	woodpecker	False	test
singer	soprano	False	test
sulphate	hair	False	test
fisherman	worker	True	test
aristocrat	relative	False	test
dispenser	container	True	test
relative	ore	False	test
mammal	vegetable	False	test
sausage	crew	False	test
calculation	temperature	False	test
pony	mammal	True	test
record	memo	False	test
shrine	building	True	test
stag	animal	True	test
grandchild	offspring	True	test
logic	discipline	True	test
organ	animal	False	test
brook	stream	True	test
slogan	saying	True	test
eater	vegan	False	test
ointment	smallpox	False	test
receptionist	worker	True	test
organist	enzymology	False	test
primacy	standing	True	test
laborer	worker	True	test
cleaning	shaving	False	test
alcohol	container	False	test
dictionary	book	True	test
fluorescence	sausage	False	test
transformation	conversion	False	test
waitress	employee	True	test
pesticide	girlfriend	False	test
servant	croquet	False	test
concept	gastropod	False	test
firm	carnivore	False	test
sport	racing	False	test
adult	anaesthetist	False	test
tongue	organ	True	test
diabetes	corridor	False	test
railway	metro	False	test
science	oncology	False	test
hymn	song	True	test
drug	anaesthetic	False	test
karaoke	merchant	False	test
playing	show	True	test
skier	athlete	True	test
vertebrate	bear	False	test
vodka	privateer	False	test
polymer	oil	False	test
freeway	road	True	test
endurance	reindeer	False	test
cabbage	vegetable	True	test
cider	fluid	True	test
taste	sensation	True	test
wheat	cereal	True	test
butterfly	insect	True	test
smuggler	criminal	True	test
animal	calf	False	test
equipment	sherry	False	test
vehicle	tsunami	False	test
reimbursement	compensation	True	test
logo	signal	True	test
coriander	herb	True	test
chemistry	liquid	False	test
adjective	word	True	test
jewelry	drummer	False	test
worker	postman	False	test
winner	contestant	True	test
supercomputer	machine	True	test
facade	outpost	False	test
mom	parent	True	test
dean	leader	True	test
message	asylum	False	test
wind	vicar	False	test
document	covenant	False	test
radiotherapy	treatment	True	test
bird	penguin	False	test
mailbox	container	True	test
dog	carnivore	True	test
cotton	fiber	True	test
python	reptile	True	test
tavern	building	True	test
dentistry	science	True	test
pram	greyhound	False	test
tar	chemical	True	test
salesman	ache	False	test
pony	horse	True	test
animal	reindeer	False	test
deanery	dwelling	True	test
golf	sport	True	test
covenant	document	True	test
president	leader	True	test
music	monarch	False	test
sixty	relative	False	test
benzene	chemical	True	test
bereavement	emotion	True	test
fruit	pear	False	test
publisher	firm	True	test
discipline	ceremony	False	test
symbol	leaf	False	test
vertebrate	serpent	False	test
convent	building	True	test
measles	illness	True	test
carcinoma	cancer	True	test
notary	official	True	test
reptile	vertebrate	True	test
hostess	host	True	test
apathy	feeling	True	test
chemical	rat	False	test
leader	vehicle	False	test
sunshine	phenomenon	True	test
mammal	illness	False	test
cost	overhead	False	test
bungalow	house	True	test
performer	food	False	test
bird	seabird	False	test
vertebrate	yellow	False	test
drummer	performer	True	test
bomber	aircraft	True	test
employee	worker	True	test
tanker	grandmother	False	test
lion	animal	True	test
outpost	post	True	test
volleyball	pc	False	test
red	color	True	test
animal	chick	False	test
performer	disease	False	test
animal	panda	False	test
yellow	color	True	test
drinker	consumer	True	test
underwear	clothing	True	test
cradle	furniture	True	test
throne	furniture	True	test
hurricane	storm	True	test
playlist	information	True	test
vertebrate	bitterness	False	test
chamber	house	False	test
mailbox	crusade	False	test
information	pine	False	test
convention	meeting	True	test
animal	lion	False	test
recovery	improvement	True	test
offspring	arithmetic	False	test
oyster	science	False	test
musket	rate	False	test
premier	representative	True	test
drone	insect	True	test
influenza	illness	True	test
rune	signal	True	test
contract	statement	True	test
chick	smuggler	False	test
mammal	enzyme	False	test
enumeration	list	True	test
motorcycle	vehicle	True	test
dioxin	package	False	test
sack	apostle	False	test
pudding	wind	False	test
contestant	winner	False	test
pennant	symbol	True	test
facility	chalet	False	test
asp	reptile	True	test
science	pear	False	test
instrument	animal	False	test
cookie	solid	True	test
trolley	soloist	False	test
zebra	animal	True	test
cereal	herb	True	test
tree	mango	False	test
lizard	reptile	True	test
cellist	performer	True	test
massage	treatment	True	test
liquid	vintage	False	test
beer	machine	False	test
thesaurus	publication	True	test
vehicle	duck	False	test
worker	furniture	False	test
motorbike	vehicle	True	test
wader	science	False	test
petal	leaf	True	test
relative	granny	False	test
rifle	weapon	True	test
computer	pc	False	test
tutor	teacher	True	test
asp	snake	True	test
schoolmaster	educator	True	test
herb	vehicle	False	test
statesman	leader	True	test
vehicle	amphibian	False	test
slalom	contest	True	test
feeling	compassion	False	test
illness	asylum	False	test
sociology	science	True	test
dragonfly	insect	True	test
veil	garment	True	test
dealership	business	True	test
instrument	zebra	False	test
moth	insect	True	test
prosecutor	official	True	test
calf	worker	False	test
animal	furniture	False	test
hedgehog	vertebrate	True	test
subtraction	calculation	True	test
seafood	carp	False	test
objectivity	visualisation	False	test
detective	policeman	True	test
hysteria	disorder	True	test
vertebrate	raven	False	test
drizzle	rain	True	test
herring	seafood	True	test
piracy	crime	True	test
champagne	wine	True	test
car	limousine	False	test
worker	editor	False	test
height	magnitude	True	test
insect	drone	False	test
migrant	feeling	False	test
oxide	list	False	test
player	quarterback	False	test
highway	machine	False	test
endurance	strength	True	test
pollen	spore	True	test
jelly	chapel	False	test
librarian	document	False	test
invertebrate	soprano	False	test
dentistry	piracy	False	test
worker	breaker	False	test
dustbin	bin	True	test
physiotherapy	treatment	True	test
alcohol	fluid	True	test
rum	drug	True	test
croquet	sport	True	test
reggae	rectangle	False	test
vulture	fluid	False	test
road	roadway	False	test
roofing	recovery	False	test
lactose	molecule	True	test
bike	vehicle	True	test
lipid	molecule	True	test
sedan	car	True	test
clerk	worker	True	test
physiology	calculation	False	test
building	theater	False	test
symposium	meeting	True	test
racehorse	mammal	True	test
insect	animal	True	test
glider	vehicle	True	test
container	kettle	False	test
adult	librarian	False	test
vegetable	vehicle	False	test
navy	organization	True	test
bear	webcam	False	test
eagle	animal	True	test
hepatitis	illness	True	test
attorney	professional	True	test
text	illustration	False	test
kickoff	kick	True	test
cancer	melanoma	False	test
anorexia	disorder	True	test
vehicle	warship	False	test
military	organization	True	test
staple	commodity	True	test
preamble	meal	False	test
descendent	housing	False	test
pontoon	boat	True	test
malaria	infection	True	test
panda	mammal	True	test
objectivity	trait	True	test
magpie	animal	True	test
migraine	staple	False	test
polymerase	enzyme	True	test
regent	member	True	test
phonology	science	True	test
book	fruit	False	test
chamber	enclosure	True	test
glaucoma	disease	True	test
cat	mammal	True	test
sulphate	chemical	True	test
food	pizza	False	test
disorder	laboratory	False	test
joint	change	False	test
note	cockroach	False	test
eleven	integer	True	test
ferret	carnivore	True	test
tomorrow	relative	False	test
bourgeoisie	association	False	test
grandmother	relative	True	test
automobile	vehicle	True	test
columnist	journalist	True	test
sport	garment	False	test
registry	record	True	test
castle	dwelling	True	test
